HOUSEHOLD_KEY,BASKET_ID,DAY,PRODUCT_ID,QUANTITY,SALES_VALUE,STORE_ID,RETAIL_DISC,TRANS_TIME,WEEK_NO
19,30000000546,2021-02-21,1002,4,36.88,400,3.69,2072,8
2,30000000546,2021-01-30,1030,3,6.1,500,0.0,1071,5
38,30000000547,2021-07-17,1028,1,9.37,500,0.0,1184,29
46,30000000547,2021-04-04,1010,3,15.65,500,0.0,1592,14
24,30000000547,2021-10-10,1023,3,27.67,300,0.0,842,41
21,30000000548,2021-05-29,1023,3,15.74,300,0.0,1410,22
90,30000000548,2021-08-07,1039,5,41.95,300,0.0,2198,32
86,30000000548,2021-05-05,1034,1,6.53,400,0.0,1406,18
49,30000000549,2021-09-14,1018,2,14.2,300,0.0,1924,37
46,30000000549,2021-04-02,1024,2,14.1,500,1.41,1364,14
31,30000000549,2021-03-24,1027,3,24.19,400,0.0,1304,12
81,30000000550,2021-11-27,1014,4,32.98,400,0.0,1978,48
23,30000000550,2021-02-23,1009,1,8.36,300,0.84,1192,8
64,30000000550,2021-09-30,1014,2,14.0,500,1.4,2020,39
91,30000000551,2021-07-16,1032,3,21.85,300,2.19,878,29
27,30000000551,2021-05-30,1024,1,9.8,300,0.0,845,22
11,30000000551,2021-04-12,1005,3,17.07,300,0.0,1200,15
96,30000000552,2021-12-13,1050,4,45.63,400,4.56,1446,50
63,30000000552,2021-07-08,1010,2,17.84,300,0.0,1712,27
73,30000000552,2021-09-26,1048,3,25.67,300,0.0,1683,39
50,30000000553,2021-08-19,1023,4,17.22,400,0.0,2135,33
52,30000000553,2021-10-05,1030,2,15.01,500,0.0,1416,40
85,30000000553,2021-03-08,1040,3,15.38,400,0.0,2103,10
19,30000000554,2021-11-17,1023,2,11.97,500,0.0,1233,46
25,30000000554,2021-03-24,1030,1,7.53,300,0.0,2010,12
54,30000000554,2021-04-10,1021,5,48.38,400,0.0,1344,15
38,30000000555,2021-07-28,1032,1,4.57,400,0.0,909,30
100,30000000555,2021-03-21,1020,4,31.63,500,3.16,967,12
36,30000000555,2021-06-29,1010,2,6.06,500,0.0,1260,26
56,30000000556,2021-09-20,1026,3,8.59,300,0.0,2033,38
78,30000000556,2021-03-11,1007,3,5.55,500,0.56,1507,10
3,30000000556,2021-06-14,1031,2,13.12,300,0.0,1894,24
90,30000000557,2021-07-10,1017,3,6.1,500,0.0,1100,28
30,30000000557,2021-08-18,1047,3,6.18,500,0.0,1304,33
6,30000000557,2021-10-21,1031,2,7.76,500,0.0,1042,42
43,30000000558,2021-01-11,1009,2,6.27,400,0.0,1960,2
57,30000000558,2021-03-25,1021,2,11.62,500,0.0,1984,12
6,30000000558,2021-03-28,1025,2,10.25,500,0.0,1573,13
45,30000000559,2021-04-03,1030,3,26.72,500,0.0,1650,14
51,30000000559,2021-12-18,1019,3,22.52,500,0.0,984,51
82,30000000559,2021-02-28,1024,4,11.25,400,0.0,1859,9
25,30000000560,2021-08-30,1036,2,6.54,400,0.0,1870,35
19,30000000560,2021-04-23,1045,3,8.07,300,0.0,1716,17
41,30000000560,2021-11-12,1003,3,29.22,300,0.0,1541,46
70,30000000561,2021-05-20,1032,3,41.74,500,0.0,1355,20
70,30000000561,2021-12-31,1017,3,9.57,500,0.0,1338,53
62,30000000561,2021-11-15,1004,3,25.72,500,2.57,1343,46
97,30000000562,2021-04-08,1050,4,16.36,300,0.0,1237,14
86,30000000562,2021-04-09,1042,2,18.22,500,0.0,1216,15
64,30000000562,2021-06-10,1036,2,18.14,500,0.0,1347,23
27,30000000563,2021-08-30,1010,2,19.6,500,0.0,2054,35
94,30000000563,2021-07-21,1024,3,23.87,300,2.39,1448,29
95,30000000563,2021-02-21,1044,4,37.15,400,0.0,1362,8
15,30000000564,2021-03-20,1038,1,5.08,400,0.0,1143,12
43,30000000564,2021-08-08,1025,4,33.53,500,3.35,1569,32
34,30000000564,2021-12-19,1035,3,14.07,500,0.0,1606,51
60,30000000565,2021-04-10,1035,1,5.38,400,0.0,1476,15
1,30000000565,2021-09-25,1040,3,28.64,500,0.0,1666,39
15,30000000565,2021-02-22,1003,1,7.15,500,0.0,1371,8
25,30000000566,2021-05-06,1037,2,14.34,400,0.0,2052,18
46,30000000566,2021-04-26,1016,1,1.75,300,0.0,1083,17
16,30000000566,2021-04-03,1038,4,26.09,300,0.0,1185,14
74,30000000567,2021-12-04,1034,3,27.75,500,0.0,1742,49
17,30000000567,2021-11-29,1036,4,31.1,400,0.0,1604,48
67,30000000567,2021-10-16,1026,3,41.2,500,0.0,1231,42
67,30000000568,2021-11-13,1050,3,5.78,300,0.0,1621,46
91,30000000568,2021-06-11,1018,4,11.95,400,1.2,2036,24
80,30000000568,2021-06-10,1026,3,17.99,400,0.0,1734,23
89,30000000569,2021-01-30,1027,4,15.66,300,0.0,1750,5
58,30000000569,2021-06-26,1035,2,16.97,400,0.0,1926,26
94,30000000569,2021-03-31,1037,3,23.46,500,0.0,1328,13
32,30000000570,2021-04-19,1027,2,7.09,300,0.0,1091,16
62,30000000570,2021-05-22,1013,4,49.14,400,4.91,1616,21
18,30000000570,2021-04-29,1049,4,30.64,500,0.0,1994,17
61,30000000571,2021-10-01,1006,2,3.64,400,0.0,1927,40
88,30000000571,2021-08-03,1014,3,17.72,500,0.0,1810,31
12,30000000571,2021-03-24,1034,3,4.81,400,0.0,1436,12
18,30000000572,2021-12-14,1028,2,13.87,400,0.0,851,50
78,30000000572,2021-12-23,1034,2,3.59,400,0.0,1450,51
86,30000000572,2021-01-23,1036,1,4.34,300,0.43,1042,4
35,30000000573,2021-02-14,1016,1,9.55,500,0.0,2160,7
90,30000000573,2021-04-30,1041,4,13.44,500,0.0,1241,18
52,30000000573,2021-02-04,1050,1,9.41,400,0.0,1630,5
82,30000000574,2021-01-07,1029,4,57.95,400,5.8,1020,1
7,30000000574,2021-09-28,1046,4,10.54,500,0.0,1492,39
78,30000000574,2021-05-03,1008,3,23.52,300,0.0,1421,18
48,30000000575,2021-05-06,1046,3,22.57,400,0.0,1998,18
51,30000000575,2021-01-01,1048,3,15.87,300,0.0,1800,1
61,30000000575,2021-10-11,1039,4,32.8,400,0.0,1905,41
65,30000000576,2021-10-02,1038,4,16.13,400,0.0,2061,40
4,30000000576,2021-08-08,1042,4,15.23,500,0.0,2143,32
65,30000000576,2021-07-03,1032,2,8.08,500,0.0,977,27
79,30000000577,2021-04-12,1018,4,20.75,300,0.0,1823,15
26,30000000577,2021-09-29,1018,3,17.3,500,0.0,1223,39
61,30000000577,2021-09-22,1004,3,7.17,400,0.0,1389,38
3,30000000578,2021-01-17,1001,2,19.2,300,1.92,1895,3
26,30000000578,2021-08-02,1034,3,12.7,400,0.0,1852,31
80,30000000578,2021-07-24,1022,4,5.44,400,0.0,1323,30
60,30000000579,2021-04-13,1038,2,23.65,400,0.0,1333,15
29,30000000579,2021-08-04,1040,2,15.1,400,0.0,1944,31
1,30000000579,2021-07-17,1050,3,11.91,500,0.0,1076,29
35,30000000580,2021-12-07,1038,1,2.89,500,0.0,1328,49
100,30000000580,2021-04-03,1018,3,3.78,400,0.0,1118,14
33,30000000580,2021-04-08,1021,3,44.79,300,0.0,1830,14
44,30000000581,2021-08-13,1024,1,2.75,500,0.28,1908,33
13,30000000581,2021-02-11,1044,3,3.31,300,0.0,2156,6
66,30000000581,2021-10-11,1011,3,29.46,400,0.0,1224,41
80,30000000582,2021-05-07,1029,2,16.07,300,1.61,1684,19
89,30000000582,2021-08-19,1043,2,3.46,300,0.35,2189,33
78,30000000582,2021-11-19,1008,3,18.25,300,0.0,1191,47
9,30000000583,2021-08-05,1007,2,10.56,300,0.0,1173,31
73,30000000583,2021-11-22,1049,4,33.95,300,3.4,1930,47
94,30000000583,2021-10-12,1048,3,7.12,500,0.0,1500,41
82,30000000584,2021-07-16,1034,3,13.08,300,0.0,1528,29
95,30000000584,2021-01-15,1034,4,17.64,500,0.0,2040,3
92,30000000584,2021-10-24,1034,4,12.82,500,0.0,1898,43
3,30000000585,2021-08-10,1017,2,10.7,500,0.0,1051,32
99,30000000585,2021-10-29,1046,1,3.55,500,0.0,1738,44
72,30000000585,2021-06-22,1046,3,28.51,400,0.0,1028,25
28,30000000586,2021-09-03,1027,3,20.98,500,2.1,1827,36
88,30000000586,2021-08-22,1036,2,4.43,300,0.0,2114,34
73,30000000586,2021-12-08,1003,2,3.2,500,0.0,1963,49
91,30000000587,2021-02-13,1002,4,39.2,500,0.0,1403,7
87,30000000587,2021-02-08,1026,3,28.57,500,0.0,2080,6
38,30000000587,2021-05-21,1047,1,7.45,400,0.75,1510,21
41,30000000588,2021-11-11,1010,3,11.79,400,0.0,1023,45
24,30000000588,2021-12-16,1047,2,4.35,400,0.0,1284,50
74,30000000588,2021-05-26,1012,3,15.81,500,0.0,2077,21
86,30000000589,2021-10-18,1009,2,15.15,400,0.0,1889,42
46,30000000589,2021-11-22,1017,2,13.44,500,0.0,1340,47
17,30000000589,2021-11-25,1002,4,19.66,500,1.97,2154,47
1,30000000590,2021-06-08,1010,2,4.73,500,0.0,2190,23
1,30000000590,2021-05-07,1016,3,12.92,400,0.0,1199,19
44,30000000590,2021-09-23,1014,1,1.11,300,0.0,1604,38
30,30000000591,2021-09-25,1047,3,14.96,400,0.0,1200,39
10,30000000591,2021-05-19,1014,2,13.41,300,0.0,1244,20
49,30000000591,2021-02-18,1049,2,8.69,400,0.0,2025,7
6,30000000592,2021-10-20,1016,2,14.35,400,1.44,1472,42
2,30000000592,2021-09-11,1048,5,48.5,300,0.0,1355,37
92,30000000592,2021-06-13,1022,2,8.84,400,0.0,1658,24
28,30000000593,2021-12-21,1003,4,29.15,400,0.0,1758,51
4,30000000593,2021-01-12,1047,4,15.41,400,1.54,1203,2
6,30000000593,2021-06-15,1005,3,25.58,300,2.56,1222,24
91,30000000594,2021-01-05,1037,4,13.41,400,0.0,818,1
14,30000000594,2021-05-07,1006,2,12.84,500,0.0,1557,19
30,30000000594,2021-08-26,1002,3,14.9,400,0.0,1602,34
20,30000000595,2021-04-26,1045,3,17.43,300,0.0,955,17
79,30000000595,2021-12-19,1010,4,28.67,500,0.0,1340,51
85,30000000595,2021-12-31,1041,2,18.73,500,1.87,1200,53
5,30000000596,2021-12-04,1046,3,5.74,300,0.0,1584,49
31,30000000596,2021-09-01,1045,4,24.39,400,0.0,2035,35
15,30000000596,2021-01-16,1007,1,9.08,300,0.0,1172,3
97,30000000597,2021-09-24,1041,4,19.17,300,0.0,1792,39
83,30000000597,2021-06-27,1047,4,29.73,500,0.0,1027,26
36,30000000597,2021-09-07,1018,1,8.55,500,0.0,1325,36
4,30000000598,2021-09-02,1004,2,16.5,500,0.0,999,35
73,30000000598,2021-06-17,1049,2,2.05,300,0.0,2146,24
68,30000000598,2021-12-05,1014,3,22.61,500,0.0,2153,49
32,30000000599,2021-08-27,1005,2,9.58,500,0.96,980,35
56,30000000599,2021-05-28,1049,2,7.64,400,0.0,1823,22
17,30000000599,2021-04-04,1006,3,24.25,400,0.0,1882,14
31,30000000600,2021-08-17,1006,3,36.51,300,0.0,970,33
47,30000000600,2021-02-07,1048,1,8.32,300,0.0,926,6
33,30000000600,2021-06-06,1018,3,13.63,500,0.0,1439,23
79,30000000601,2021-10-21,1006,3,28.28,300,0.0,1584,42
52,30000000601,2021-10-14,1044,2,15.99,500,0.0,826,41
15,30000000601,2021-09-05,1049,2,14.49,500,0.0,1090,36
47,30000000602,2021-10-06,1044,1,5.32,300,0.0,1193,40
96,30000000602,2021-11-14,1021,3,37.99,300,0.0,1632,46
52,30000000602,2021-04-25,1028,1,9.13,400,0.91,1492,17
20,30000000603,2021-10-28,1043,2,18.39,400,0.0,1438,43
36,30000000603,2021-03-26,1008,2,6.6,300,0.66,1859,13
9,30000000603,2021-12-08,1006,3,18.85,500,1.89,940,49
26,30000000604,2021-04-30,1018,3,5.38,400,0.0,932,18
57,30000000604,2021-01-13,1024,3,21.63,300,0.0,2022,2
71,30000000604,2021-11-18,1026,3,27.68,500,0.0,1268,46
57,30000000605,2021-12-03,1036,3,16.24,400,1.62,1669,49
63,30000000605,2021-05-07,1045,1,5.47,500,0.0,2183,19
55,30000000605,2021-02-16,1008,1,5.71,500,0.0,2096,7
1,30000000606,2021-11-27,1004,3,17.86,400,0.0,2008,48
42,30000000606,2021-08-28,1012,4,11.56,300,1.16,1451,35
93,30000000606,2021-06-28,1022,2,13.04,500,0.0,865,26
85,30000000607,2021-10-13,1005,3,4.29,400,0.0,1395,41
3,30000000607,2021-04-17,1017,2,4.19,400,0.42,1132,16
79,30000000607,2021-10-19,1017,3,8.56,300,0.0,1530,42
12,30000000608,2021-08-04,1040,3,20.74,400,0.0,1573,31
46,30000000608,2021-11-20,1002,2,18.64,300,0.0,862,47
23,30000000608,2021-07-20,1039,1,9.14,300,0.91,1253,29
62,30000000609,2021-04-12,1018,4,7.12,500,0.0,916,15
19,30000000609,2021-02-04,1012,2,7.42,300,0.0,1562,5
80,30000000609,2021-09-16,1022,3,22.47,500,0.0,801,37
74,30000000610,2021-04-25,1004,3,12.3,300,0.0,1012,17
78,30000000610,2021-11-26,1028,4,34.32,500,3.43,1921,48
81,30000000610,2021-06-13,1043,2,10.08,300,0.0,1739,24
43,30000000611,2021-06-18,1004,3,25.91,400,2.59,1029,25
85,30000000611,2021-12-06,1025,3,12.16,500,0.0,2041,49
94,30000000611,2021-03-08,1032,3,21.42,400,2.14,2055,10
26,30000000612,2021-12-23,1026,3,23.66,500,0.0,1962,51
84,30000000612,2021-04-15,1017,3,6.68,300,0.0,855,15
26,30000000612,2021-12-14,1002,3,4.11,300,0.0,977,50
76,30000000613,2021-03-05,1026,4,23.98,500,0.0,1766,10
25,30000000613,2021-04-22,1045,1,8.62,500,0.86,848,16
76,30000000613,2021-07-12,1034,3,27.33,300,0.0,924,28
11,30000000614,2021-11-20,1015,4,39.26,300,0.0,1342,47
78,30000000614,2021-04-16,1028,3,13.32,500,0.0,1569,16
98,30000000614,2021-01-08,1036,2,16.22,300,1.62,1110,2
75,30000000615,2021-12-20,1017,2,3.23,300,0.0,922,51
56,30000000615,2021-05-27,1046,3,22.5,300,0.0,1724,21
61,30000000615,2021-11-19,1002,3,27.87,400,0.0,2036,47
95,30000000616,2021-03-18,1002,4,18.73,500,0.0,2119,11
94,30000000616,2021-07-16,1012,3,26.59,300,2.66,924,29
10,30000000616,2021-09-13,1016,3,3.01,500,0.0,1145,37
9,30000000617,2021-05-17,1035,4,19.48,300,0.0,2090,20
2,30000000617,2021-01-04,1044,2,2.54,400,0.0,2098,1
9,30000000617,2021-08-01,1010,2,19.3,300,0.0,1532,31
46,30000000618,2021-12-22,1019,1,9.23,500,0.0,1469,51
77,30000000618,2021-09-21,1047,4,19.17,500,1.92,1515,38
66,30000000618,2021-12-13,1014,3,34.22,300,0.0,851,50
25,30000000619,2021-06-21,1038,2,10.27,400,0.0,1149,25
41,30000000619,2021-11-04,1022,2,8.51,300,0.0,1982,44
9,30000000619,2021-11-13,1044,3,5.19,500,0.0,1000,46
30,30000000620,2021-12-02,1034,4,23.34,400,0.0,856,48
62,30000000620,2021-03-01,1011,3,29.99,300,0.0,1531,9
88,30000000620,2021-12-23,1035,2,7.86,300,0.0,2070,51
90,30000000621,2021-08-21,1015,4,34.19,500,0.0,1612,34
13,30000000621,2021-04-24,1021,4,29.66,300,0.0,1551,17
35,30000000621,2021-04-18,1047,2,12.72,500,1.27,1571,16
95,30000000622,2021-08-18,1031,3,28.47,400,0.0,1459,33
14,30000000622,2021-11-28,1035,3,41.5,500,0.0,1121,48
10,30000000622,2021-12-04,1030,3,17.6,300,1.76,1238,49
34,30000000623,2021-06-04,1005,2,15.43,400,0.0,1148,23
5,30000000623,2021-04-16,1028,2,18.74,300,0.0,1561,16
53,30000000623,2021-11-21,1040,3,5.98,400,0.0,809,47
32,30000000624,2021-06-23,1032,1,8.0,300,0.0,1088,25
66,30000000624,2021-05-13,1033,3,42.9,400,4.29,2086,19
57,30000000624,2021-12-19,1036,4,12.32,400,0.0,832,51
47,30000000625,2021-01-30,1038,1,8.1,300,0.81,1725,5
90,30000000625,2021-08-22,1003,5,17.45,300,0.0,1360,34
25,30000000625,2021-02-10,1032,2,6.04,300,0.0,2130,6
53,30000000626,2021-01-05,1007,4,20.35,400,2.04,1385,1
1,30000000626,2021-12-28,1048,3,3.5,400,0.0,1639,52
23,30000000626,2021-12-12,1039,2,5.05,400,0.0,2116,50
86,30000000627,2021-04-18,1008,1,5.27,300,0.53,1453,16
81,30000000627,2021-01-11,1006,2,10.84,300,0.0,1177,2
62,30000000627,2021-08-29,1002,2,8.29,500,0.0,1215,35
6,30000000628,2021-10-10,1037,2,17.82,500,1.78,1974,41
41,30000000628,2021-03-02,1026,3,22.07,300,0.0,2045,9
7,30000000628,2021-03-28,1040,4,33.09,500,0.0,2131,13
95,30000000629,2021-06-01,1025,3,5.87,300,0.0,2138,22
97,30000000629,2021-01-18,1028,2,9.01,500,0.9,1918,3
60,30000000629,2021-08-29,1049,3,27.29,300,0.0,1516,35
55,30000000630,2021-08-29,1030,2,7.31,400,0.0,1874,35
3,30000000630,2021-05-25,1024,1,5.47,300,0.55,1104,21
68,30000000630,2021-07-15,1010,1,3.64,500,0.36,1956,28
60,30000000631,2021-06-30,1020,2,5.07,400,0.51,1862,26
1,30000000631,2021-05-17,1048,2,18.53,400,0.0,1067,20
90,30000000631,2021-06-28,1050,3,7.56,300,0.0,1076,26
41,30000000632,2021-05-18,1048,2,18.24,500,0.0,1015,20
1,30000000632,2021-12-01,1026,2,4.78,400,0.0,1678,48
73,30000000632,2021-12-09,1048,3,26.76,500,0.0,1041,49
57,30000000633,2021-10-07,1024,2,3.35,300,0.0,1990,40
28,30000000633,2021-07-11,1019,3,18.99,400,0.0,1805,28
71,30000000633,2021-02-22,1012,4,30.11,400,0.0,1813,8
20,30000000634,2021-08-30,1019,2,19.6,300,1.96,1527,35
10,30000000634,2021-09-12,1012,3,26.28,400,0.0,1082,37
20,30000000634,2021-07-03,1022,4,10.85,500,0.0,1963,27
6,30000000635,2021-06-11,1012,4,31.24,400,0.0,2004,24
94,30000000635,2021-10-29,1049,3,15.83,400,0.0,1175,44
63,30000000635,2021-02-24,1004,1,7.64,500,0.0,2147,8
89,30000000636,2021-01-28,1017,2,7.02,300,0.0,1810,4
9,30000000636,2021-01-28,1029,4,14.37,300,0.0,1247,4
86,30000000636,2021-06-27,1038,1,1.73,400,0.17,1515,26
60,30000000637,2021-01-13,1018,2,4.71,400,0.47,1219,2
13,30000000637,2021-12-31,1035,3,6.66,400,0.0,1154,53
21,30000000637,2021-05-24,1037,4,18.46,500,0.0,925,21
19,30000000638,2021-01-07,1021,3,24.92,500,0.0,929,1
88,30000000638,2021-03-06,1041,5,15.54,400,1.55,1065,10
10,30000000638,2021-10-15,1025,3,15.74,500,1.57,1818,42
73,30000000639,2021-12-21,1002,3,7.43,400,0.74,900,51
26,30000000639,2021-11-10,1044,2,14.2,500,0.0,1854,45
98,30000000639,2021-04-16,1022,2,3.12,500,0.0,1452,16
49,30000000640,2021-06-21,1035,1,4.71,500,0.0,1343,25
34,30000000640,2021-10-29,1040,3,14.17,300,0.0,1725,44
79,30000000640,2021-11-14,1039,4,13.72,500,0.0,1514,46
19,30000000641,2021-06-02,1007,4,32.62,400,0.0,2116,22
13,30000000641,2021-01-30,1041,3,13.61,300,0.0,989,5
62,30000000641,2021-04-17,1014,3,16.14,300,0.0,1205,16
63,30000000642,2021-04-10,1015,1,9.55,500,0.0,1901,15
5,30000000642,2021-07-22,1022,3,28.93,400,0.0,1495,29
78,30000000642,2021-06-05,1043,3,24.51,400,0.0,1219,23
27,30000000643,2021-05-25,1037,2,9.09,500,0.91,2043,21
81,30000000643,2021-11-19,1041,3,27.81,500,0.0,913,47
66,30000000643,2021-06-23,1026,4,56.31,400,0.0,1252,25
57,30000000644,2021-02-24,1050,2,11.96,400,0.0,956,8
2,30000000644,2021-08-10,1044,3,16.97,400,0.0,1632,32
14,30000000644,2021-07-12,1019,2,17.89,500,1.79,1207,28
4,30000000645,2021-05-04,1005,3,22.68,300,0.0,1493,18
85,30000000645,2021-07-18,1007,3,18.21,500,0.0,2031,29
41,30000000645,2021-08-10,1022,3,3.69,500,0.37,1830,32
10,30000000646,2021-04-14,1045,2,8.01,500,0.0,1990,15
83,30000000646,2021-01-14,1022,3,9.51,300,0.0,1113,2
100,30000000646,2021-11-09,1026,3,11.02,300,0.0,1572,45
8,30000000647,2021-11-17,1021,2,15.92,400,0.0,872,46
28,30000000647,2021-04-04,1040,2,15.03,300,0.0,1738,14
14,30000000647,2021-08-30,1004,2,8.44,500,0.0,992,35
65,30000000648,2021-12-12,1049,3,23.48,300,0.0,1359,50
51,30000000648,2021-06-29,1039,3,29.96,500,0.0,2041,26
62,30000000648,2021-01-30,1001,4,28.33,500,0.0,1645,5
26,30000000649,2021-09-13,1009,3,12.19,400,0.0,922,37
84,30000000649,2021-01-01,1025,3,22.15,400,0.0,1666,1
27,30000000649,2021-11-18,1004,1,4.25,500,0.0,1009,46
64,30000000650,2021-08-05,1019,2,11.28,300,0.0,976,31
20,30000000650,2021-04-05,1027,3,16.13,300,0.0,1779,14
76,30000000650,2021-11-20,1044,4,25.27,400,2.53,1408,47
10,30000000651,2021-08-14,1014,4,22.63,400,0.0,1717,33
37,30000000651,2021-10-13,1033,4,39.29,500,0.0,869,41
29,30000000651,2021-02-24,1003,1,11.79,500,0.0,1208,8
45,30000000652,2021-12-23,1012,4,5.62,300,0.0,1859,51
81,30000000652,2021-08-17,1031,3,6.0,300,0.0,1698,33
42,30000000652,2021-04-05,1008,2,22.6,500,2.26,1772,14
81,30000000653,2021-01-19,1020,2,19.92,500,0.0,1618,3
55,30000000653,2021-05-27,1032,2,10.3,400,0.0,1018,21
80,30000000653,2021-07-24,1017,3,26.04,300,0.0,1575,30
94,30000000654,2021-07-21,1014,3,19.82,500,0.0,868,29
39,30000000654,2021-05-15,1043,3,10.74,400,0.0,1606,20
19,30000000654,2021-09-08,1023,3,15.37,500,0.0,1820,36
76,30000000655,2021-05-01,1021,3,9.12,500,0.0,1433,18
50,30000000655,2021-02-17,1050,4,35.09,500,0.0,1854,7
34,30000000655,2021-07-28,1035,2,5.65,300,0.0,1243,30
51,30000000656,2021-08-18,1025,3,21.19,400,0.0,855,33
67,30000000656,2021-04-23,1025,3,29.5,300,2.95,2149,17
47,30000000656,2021-05-04,1030,1,9.42,500,0.94,1196,18
55,30000000657,2021-09-16,1014,1,5.83,400,0.0,1227,37
42,30000000657,2021-01-07,1016,2,7.09,300,0.0,1574,1
36,30000000657,2021-10-24,1012,1,4.71,300,0.0,1340,43
91,30000000658,2021-07-11,1020,3,26.94,500,0.0,1265,28
85,30000000658,2021-02-12,1023,2,17.76,300,0.0,2096,7
66,30000000658,2021-10-08,1016,3,32.84,300,0.0,1707,41
48,30000000659,2021-07-27,1019,2,25.06,500,0.0,2089,30
54,30000000659,2021-10-04,1035,3,10.88,400,0.0,2060,40
23,30000000659,2021-09-04,1003,2,13.34,300,0.0,877,36
72,30000000660,2021-10-06,1011,4,20.03,300,2.0,871,40
68,30000000660,2021-12-07,1048,2,13.26,300,0.0,1116,49
15,30000000660,2021-12-18,1039,2,16.41,400,0.0,960,51
53,30000000661,2021-05-27,1007,3,14.14,500,0.0,2003,21
33,30000000661,2021-01-11,1047,3,10.08,500,0.0,1997,2
72,30000000661,2021-11-01,1029,4,39.54,400,0.0,1203,44
96,30000000662,2021-04-06,1010,4,14.32,500,0.0,831,14
71,30000000662,2021-01-27,1024,2,5.88,500,0.0,2166,4
40,30000000662,2021-02-14,1012,1,5.39,500,0.0,1753,7
53,30000000663,2021-12-31,1033,2,16.84,500,0.0,1727,53
50,30000000663,2021-08-07,1011,3,3.41,400,0.0,2142,32
93,30000000663,2021-01-31,1018,2,3.14,500,0.31,1938,5
95,30000000664,2021-11-24,1013,3,6.61,300,0.0,978,47
66,30000000664,2021-07-05,1004,4,10.72,400,0.0,953,27
26,30000000664,2021-03-21,1008,5,8.82,500,0.0,2115,12
9,30000000665,2021-11-27,1001,4,24.52,400,0.0,1219,48
14,30000000665,2021-03-18,1037,1,14.63,500,0.0,1670,11
43,30000000665,2021-06-06,1016,2,19.08,500,0.0,1822,23
38,30000000666,2021-05-11,1042,2,17.69,300,1.77,1471,19
92,30000000666,2021-07-09,1003,4,12.0,400,0.0,1737,28
